locus_tag	ftype	gene	EC_number	product
SRR5929605_00266	CDS			hypothetical protein
SRR5929605_00266	gene			
SRR5929605_00267	CDS			hypothetical protein
SRR5929605_00267	gene			
SRR5929605_00268	CDS	rcnA		Nickel/cobalt efflux system RcnA
SRR5929605_00268	gene	rcnA		
SRR5929605_00269	CDS	rcnR		Transcriptional repressor RcnR
SRR5929605_00269	gene	rcnR		
SRR5929605_00270	CDS	yqeG_1		Inner membrane transport protein YqeG
SRR5929605_00270	gene	yqeG_1		
SRR5929605_00271	CDS			hypothetical protein
SRR5929605_00271	gene			
SRR5929605_00272	CDS	allS_1		HTH-type transcriptional activator AllS
SRR5929605_00272	gene	allS_1		
SRR5929605_00273	CDS	thlA	2.3.1.9	Acetyl-CoA acetyltransferase
SRR5929605_00273	gene	thlA		
SRR5929605_00274	CDS	kduI	5.3.1.17	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
SRR5929605_00274	gene	kduI		
SRR5929605_00275	CDS	kduD	1.1.1.127	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
SRR5929605_00275	gene	kduD		
SRR5929605_00276	CDS	araE		Arabinose-proton symporter
SRR5929605_00276	gene	araE		
SRR5929605_00277	CDS		5.1.1.13	Aspartate racemase
SRR5929605_00277	gene			
SRR5929605_00278	CDS	cynR_1		HTH-type transcriptional regulator CynR
SRR5929605_00278	gene	cynR_1		
SRR5929605_00279	CDS	lysA_1	4.1.1.20	Diaminopimelate decarboxylase
SRR5929605_00279	gene	lysA_1		
SRR5929605_00280	CDS	ascG		HTH-type transcriptional regulator AscG
SRR5929605_00280	gene	ascG		
SRR5929605_00281	CDS	galR		HTH-type transcriptional regulator GalR
SRR5929605_00281	gene	galR		
SRR5929605_00282	CDS	aas		Bifunctional protein Aas
SRR5929605_00282	gene	aas		
SRR5929605_00283	CDS	lplT		Lysophospholipid transporter LplT
SRR5929605_00283	gene	lplT		
SRR5929605_00284	CDS	yhdN	1.1.1.-	General stress protein 69
SRR5929605_00284	gene	yhdN		
SRR5929605_00285	CDS	ygdR_1		putative lipoprotein YgdR
SRR5929605_00285	gene	ygdR_1		
SRR5929605_00286	CDS			hypothetical protein
SRR5929605_00286	gene			
SRR5929605_00287	CDS	mutH		DNA mismatch repair protein MutH
SRR5929605_00287	gene	mutH		
SRR5929605_00288	CDS	rppH	3.6.1.-	RNA pyrophosphohydrolase
SRR5929605_00288	gene	rppH		
SRR5929605_00289	CDS	ptsP	2.7.3.9	Phosphoenolpyruvate-dependent phosphotransferase system
SRR5929605_00289	gene	ptsP		
SRR5929605_00290	CDS	lgt	2.4.99.-	Prolipoprotein diacylglyceryl transferase
SRR5929605_00290	gene	lgt		
SRR5929605_00291	CDS	thyA	2.1.1.45	Thymidylate synthase
SRR5929605_00291	gene	thyA		
SRR5929605_00292	CDS			hypothetical protein
SRR5929605_00292	gene			
SRR5929605_00293	CDS			hypothetical protein
SRR5929605_00293	gene			
SRR5929605_00294	CDS			hypothetical protein
SRR5929605_00294	gene			
SRR5929605_00295	CDS			hypothetical protein
SRR5929605_00295	gene			
SRR5929605_00296	CDS	recC	3.1.11.5	RecBCD enzyme subunit RecC
SRR5929605_00296	gene	recC		
SRR5929605_00297	CDS	ptrA	3.4.24.55	Protease 3
SRR5929605_00297	gene	ptrA		
SRR5929605_00298	CDS	recB	3.1.11.5	RecBCD enzyme subunit RecB
SRR5929605_00298	gene	recB		
SRR5929605_00299	CDS	recD	3.1.11.5	RecBCD enzyme subunit RecD
SRR5929605_00299	gene	recD		
SRR5929605_00300	CDS	argA	2.3.1.1	Amino-acid acetyltransferase
SRR5929605_00300	gene	argA		
SRR5929605_00301	CDS	amiC	3.5.1.28	N-acetylmuramoyl-L-alanine amidase AmiC
SRR5929605_00301	gene	amiC		
SRR5929605_00302	tRNA			tRNA-Met(cat)
SRR5929605_00302	gene			
SRR5929605_00303	tRNA			tRNA-Met(cat)
SRR5929605_00303	gene			
SRR5929605_00304	CDS	mltA	4.2.2.-	Membrane-bound lytic murein transglycosylase A
SRR5929605_00304	gene	mltA		
SRR5929605_00305	CDS	tcdA	6.1.-.-	tRNA threonylcarbamoyladenosine dehydratase
SRR5929605_00305	gene	tcdA		
SRR5929605_00306	CDS			hypothetical protein
SRR5929605_00306	gene			
SRR5929605_00307	CDS			hypothetical protein
SRR5929605_00307	gene			
SRR5929605_00308	CDS	csdE		Sulfur acceptor protein CsdE
SRR5929605_00308	gene	csdE		
SRR5929605_00309	CDS	csdA	2.8.1.7	Cysteine desulfurase CsdA
SRR5929605_00309	gene	csdA		
SRR5929605_00310	CDS	ygdR_2		putative lipoprotein YgdR
SRR5929605_00310	gene	ygdR_2		
SRR5929605_00311	CDS			hypothetical protein
SRR5929605_00311	gene			
SRR5929605_00312	CDS	gcvA		Glycine cleavage system transcriptional activator
SRR5929605_00312	gene	gcvA		
SRR5929605_00313	CDS			hypothetical protein
SRR5929605_00313	gene			
SRR5929605_00314	CDS	rlmM	2.1.1.186	Ribosomal RNA large subunit methyltransferase M
SRR5929605_00314	gene	rlmM		
SRR5929605_00315	CDS	glpR_1		Glycerol-3-phosphate regulon repressor
SRR5929605_00315	gene	glpR_1		
SRR5929605_00316	CDS	fucU	5.1.3.29	L-fucose mutarotase
SRR5929605_00316	gene	fucU		
SRR5929605_00317	CDS	fucK	2.7.1.51	L-fuculokinase
SRR5929605_00317	gene	fucK		
SRR5929605_00318	CDS	fucI	5.3.1.25	L-fucose isomerase
SRR5929605_00318	gene	fucI		
SRR5929605_00319	CDS	fucP_1		L-fucose-proton symporter
SRR5929605_00319	gene	fucP_1		
SRR5929605_00320	CDS	fucA_1	4.1.2.17	L-fuculose phosphate aldolase
SRR5929605_00320	gene	fucA_1		
SRR5929605_00321	CDS	fucO	1.1.1.77	Lactaldehyde reductase
SRR5929605_00321	gene	fucO		
SRR5929605_00322	CDS	ygdG	3.1.-.-	Flap endonuclease Xni
SRR5929605_00322	gene	ygdG		
SRR5929605_00323	CDS	sdaB	4.3.1.17	L-serine dehydratase 2
SRR5929605_00323	gene	sdaB		
SRR5929605_00324	CDS	sdaC		Serine transporter
SRR5929605_00324	gene	sdaC		
SRR5929605_00325	CDS			hypothetical protein
SRR5929605_00325	gene			
SRR5929605_00326	CDS	queF	1.7.1.13	NADPH-dependent 7-cyano-7-deazaguanine reductase
SRR5929605_00326	gene	queF		
SRR5929605_00327	CDS	syd		Protein Syd
SRR5929605_00327	gene	syd		
SRR5929605_00328	CDS			hypothetical protein
SRR5929605_00328	gene			
SRR5929605_00329	CDS	truC	5.4.99.26	tRNA pseudouridine synthase C
SRR5929605_00329	gene	truC		
SRR5929605_00330	CDS	cysJ_1	1.8.1.2	Sulfite reductase [NADPH] flavoprotein alpha-component
SRR5929605_00330	gene	cysJ_1		
SRR5929605_00331	CDS	gudP_1		putative glucarate transporter
SRR5929605_00331	gene	gudP_1		
SRR5929605_00332	CDS	gudX	4.2.1.-	Glucarate dehydratase-related protein
SRR5929605_00332	gene	gudX		
SRR5929605_00333	CDS	gudD	4.2.1.40	Glucarate dehydratase
SRR5929605_00333	gene	gudD		
SRR5929605_00334	CDS	garK_2	2.7.1.165	Glycerate 2-kinase
SRR5929605_00334	gene	garK_2		
SRR5929605_00335	CDS	barA	2.7.13.3	Signal transduction histidine-protein kinase BarA
SRR5929605_00335	gene	barA		
SRR5929605_00336	CDS	rlmD	2.1.1.190	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
SRR5929605_00336	gene	rlmD		
SRR5929605_00337	CDS	relA	2.7.6.5	GTP pyrophosphokinase
SRR5929605_00337	gene	relA		
SRR5929605_00338	CDS	parD1		Antitoxin ParD1
SRR5929605_00338	gene	parD1		
SRR5929605_00339	CDS	parE4		Toxin ParE4
SRR5929605_00339	gene	parE4		
SRR5929605_00340	CDS	mazG	3.6.1.8	Nucleoside triphosphate pyrophosphohydrolase
SRR5929605_00340	gene	mazG		
SRR5929605_00341	CDS	pyrG	6.3.4.2	CTP synthase
SRR5929605_00341	gene	pyrG		
SRR5929605_00342	CDS	eno	4.2.1.11	Enolase
SRR5929605_00342	gene	eno		
SRR5929605_00343	CDS	queE	4.3.99.3	7-carboxy-7-deazaguanine synthase
SRR5929605_00343	gene	queE		
	repeat_region			
SRR5929605_00344	CDS	rbn_1	3.1.26.11	Ribonuclease BN
SRR5929605_00344	gene	rbn_1		
SRR5929605_00345	CDS	queD	4.1.2.50	6-carboxy-5,6,7,8-tetrahydropterin synthase
SRR5929605_00345	gene	queD		
SRR5929605_00346	CDS	cysJ_2	1.8.1.2	Sulfite reductase [NADPH] flavoprotein alpha-component
SRR5929605_00346	gene	cysJ_2		
SRR5929605_00347	CDS	cysI	1.8.1.2	Sulfite reductase [NADPH] hemoprotein beta-component
SRR5929605_00347	gene	cysI		
SRR5929605_00348	CDS	cysH_1	1.8.4.8	Phosphoadenosine phosphosulfate reductase
SRR5929605_00348	gene	cysH_1		
SRR5929605_00349	CDS	sopD		Secreted effector protein SopD
SRR5929605_00349	gene	sopD		
SRR5929605_00350	CDS	ygcB	3.1.-.-	CRISPR-associated endonuclease/helicase Cas3
SRR5929605_00350	gene	ygcB		
SRR5929605_00351	CDS	casA		CRISPR system Cascade subunit CasA
SRR5929605_00351	gene	casA		
SRR5929605_00352	CDS			hypothetical protein
SRR5929605_00352	gene			
SRR5929605_00353	CDS	casC		CRISPR system Cascade subunit CasC
SRR5929605_00353	gene	casC		
SRR5929605_00354	CDS	casD		CRISPR system Cascade subunit CasD
SRR5929605_00354	gene	casD		
SRR5929605_00355	CDS	casE	3.1.-.-	CRISPR system Cascade subunit CasE
SRR5929605_00355	gene	casE		
SRR5929605_00356	CDS	ygbT	3.1.-.-	CRISPR-associated endonuclease Cas1
SRR5929605_00356	gene	ygbT		
SRR5929605_00357	CDS	ygbF	3.1.-.-	CRISPR-associated endoribonuclease Cas2
SRR5929605_00357	gene	ygbF		
	repeat_region			
	repeat_region			
SRR5929605_00358	CDS	ywaD	3.4.11.6	Aminopeptidase YwaD
SRR5929605_00358	gene	ywaD		
SRR5929605_00359	CDS	cysD	2.7.7.4	Sulfate adenylyltransferase subunit 2
SRR5929605_00359	gene	cysD		
SRR5929605_00360	CDS	cysN	2.7.7.4	Sulfate adenylyltransferase subunit 1
SRR5929605_00360	gene	cysN		
SRR5929605_00361	CDS	cysC	2.7.1.25	Adenylyl-sulfate kinase
SRR5929605_00361	gene	cysC		
SRR5929605_00362	CDS	ygbE		Inner membrane protein YgbE
SRR5929605_00362	gene	ygbE		
SRR5929605_00363	CDS	ftsB		Cell division protein FtsB
SRR5929605_00363	gene	ftsB		
SRR5929605_00364	CDS	ispD	2.7.7.60	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
SRR5929605_00364	gene	ispD		
SRR5929605_00365	CDS	ispF	4.6.1.12	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
SRR5929605_00365	gene	ispF		
SRR5929605_00366	CDS	truD	5.4.99.27	tRNA pseudouridine synthase D
SRR5929605_00366	gene	truD		
SRR5929605_00367	CDS	surE	3.1.3.5	5'/3'-nucleotidase SurE
SRR5929605_00367	gene	surE		
SRR5929605_00368	CDS	pcm	2.1.1.77	Protein-L-isoaspartate O-methyltransferase
SRR5929605_00368	gene	pcm		
SRR5929605_00369	CDS	nlpD_2		Murein hydrolase activator NlpD
SRR5929605_00369	gene	nlpD_2		
SRR5929605_00370	CDS	rpoS		RNA polymerase sigma factor RpoS
SRR5929605_00370	gene	rpoS		
SRR5929605_00371	CDS	bsdD	4.1.1.-	Phenolic acid decarboxylase subunit D
SRR5929605_00371	gene	bsdD		
SRR5929605_00372	CDS	edcC	4.1.1.-	Phenolic acid decarboxylase subunit C
SRR5929605_00372	gene	edcC		
SRR5929605_00373	CDS	ecdB	2.5.1.129	putative UbiX-like flavin prenyltransferase
SRR5929605_00373	gene	ecdB		
SRR5929605_00374	CDS	hosA		Transcriptional regulator HosA
SRR5929605_00374	gene	hosA		
SRR5929605_00375	CDS	glcR_1		HTH-type transcriptional repressor GlcR
SRR5929605_00375	gene	glcR_1		
SRR5929605_00376	CDS	garR_2	1.1.1.60	2-hydroxy-3-oxopropionate reductase
SRR5929605_00376	gene	garR_2		
SRR5929605_00377	CDS			hypothetical protein
SRR5929605_00377	gene			
SRR5929605_00378	CDS	fucA_2	4.1.2.17	L-fuculose phosphate aldolase
SRR5929605_00378	gene	fucA_2		
SRR5929605_00379	CDS	ygbM	5.3.1.22	Putative hydroxypyruvate isomerase YgbM
SRR5929605_00379	gene	ygbM		
SRR5929605_00380	CDS			3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
SRR5929605_00380	gene			
SRR5929605_00381	CDS	gntT_1		High-affinity gluconate transporter
SRR5929605_00381	gene	gntT_1		
SRR5929605_00382	CDS	dmlR_1		HTH-type transcriptional regulator DmlR
SRR5929605_00382	gene	dmlR_1		
SRR5929605_00383	CDS	emrB_1		Multidrug export protein EmrB
SRR5929605_00383	gene	emrB_1		
SRR5929605_00384	CDS			hypothetical protein
SRR5929605_00384	gene			
SRR5929605_00385	CDS	mutS		DNA mismatch repair protein MutS
SRR5929605_00385	gene	mutS		
SRR5929605_00386	CDS	pphB	3.1.3.16	Serine/threonine-protein phosphatase 2
SRR5929605_00386	gene	pphB		
SRR5929605_00387	CDS			hypothetical protein
SRR5929605_00387	gene			
SRR5929605_00388	CDS			hypothetical protein
SRR5929605_00388	gene			
SRR5929605_00389	CDS			hypothetical protein
SRR5929605_00389	gene			
SRR5929605_00390	CDS			hypothetical protein
SRR5929605_00390	gene			
SRR5929605_00391	CDS			hypothetical protein
SRR5929605_00391	gene			
SRR5929605_00392	CDS			hypothetical protein
SRR5929605_00392	gene			
SRR5929605_00393	CDS			hypothetical protein
SRR5929605_00393	gene			
SRR5929605_00394	CDS	invF		Invasion protein InvF
SRR5929605_00394	gene	invF		
SRR5929605_00395	CDS	mxiD		Outer membrane protein MxiD
SRR5929605_00395	gene	mxiD		
SRR5929605_00396	CDS			hypothetical protein
SRR5929605_00396	gene			
SRR5929605_00397	CDS	invA		Invasion protein InvA
SRR5929605_00397	gene	invA		
SRR5929605_00398	CDS	spaK		Surface presentation of antigens protein SpaK
SRR5929605_00398	gene	spaK		
SRR5929605_00399	CDS	spaL	3.6.3.14	putative ATP synthase SpaL
SRR5929605_00399	gene	spaL		
SRR5929605_00400	CDS			hypothetical protein
SRR5929605_00400	gene			
SRR5929605_00401	CDS			hypothetical protein
SRR5929605_00401	gene			
SRR5929605_00402	CDS	spaO		Surface presentation of antigens protein SpaO
SRR5929605_00402	gene	spaO		
SRR5929605_00403	CDS	fliP_1		Flagellar biosynthetic protein FliP
SRR5929605_00403	gene	fliP_1		
SRR5929605_00404	CDS			hypothetical protein
SRR5929605_00404	gene			
SRR5929605_00405	CDS			hypothetical protein
SRR5929605_00405	gene			
SRR5929605_00406	CDS	spaS		Surface presentation of antigens protein SpaS
SRR5929605_00406	gene	spaS		
SRR5929605_00407	CDS	sicA		Chaperone protein SicA
SRR5929605_00407	gene	sicA		
SRR5929605_00408	CDS	sipB		Cell invasion protein SipB
SRR5929605_00408	gene	sipB		
SRR5929605_00409	CDS	sipC		Cell invasion protein SipC
SRR5929605_00409	gene	sipC		
SRR5929605_00410	CDS	sipD		Cell invasion protein SipD
SRR5929605_00410	gene	sipD		
SRR5929605_00411	CDS	sipA		Cell invasion protein sipA
SRR5929605_00411	gene	sipA		
SRR5929605_00412	CDS	acpP_1		Acyl carrier protein
SRR5929605_00412	gene	acpP_1		
SRR5929605_00413	CDS			hypothetical protein
SRR5929605_00413	gene			
SRR5929605_00414	CDS	sicP		Chaperone protein sicP
SRR5929605_00414	gene	sicP		
SRR5929605_00415	CDS	sptP		Secreted effector protein SptP
SRR5929605_00415	gene	sptP		
SRR5929605_00416	CDS			hypothetical protein
SRR5929605_00416	gene			
SRR5929605_00417	CDS	hilA		Transcriptional regulator HilA
SRR5929605_00417	gene	hilA		
SRR5929605_00418	CDS	ydeO_1		HTH-type transcriptional regulator YdeO
SRR5929605_00418	gene	ydeO_1		
SRR5929605_00419	CDS			hypothetical protein
SRR5929605_00419	gene			
SRR5929605_00420	CDS			hypothetical protein
SRR5929605_00420	gene			
SRR5929605_00421	CDS			hypothetical protein
SRR5929605_00421	gene			
SRR5929605_00422	CDS	prgK		Lipoprotein PrgK
SRR5929605_00422	gene	prgK		
SRR5929605_00423	CDS	orgA		Oxygen-regulated invasion protein OrgA
SRR5929605_00423	gene	orgA		
SRR5929605_00424	CDS	orgB		Oxygen-regulated invasion protein OrgB
SRR5929605_00424	gene	orgB		
SRR5929605_00425	CDS			hypothetical protein
SRR5929605_00425	gene			
SRR5929605_00426	CDS	ydeO_2		HTH-type transcriptional regulator YdeO
SRR5929605_00426	gene	ydeO_2		
SRR5929605_00427	CDS			hypothetical protein
SRR5929605_00427	gene			
SRR5929605_00428	CDS	yopJ		Effector protein YopJ
SRR5929605_00428	gene	yopJ		
SRR5929605_00429	CDS	mntB_1		Manganese transport system membrane protein MntB
SRR5929605_00429	gene	mntB_1		
SRR5929605_00430	CDS	mntB_2		Manganese transport system membrane protein MntB
SRR5929605_00430	gene	mntB_2		
SRR5929605_00431	CDS	znuC_1	3.6.3.-	High-affinity zinc uptake system ATP-binding protein ZnuC
SRR5929605_00431	gene	znuC_1		
SRR5929605_00432	CDS	hpf_1		Putative metal ABC transporter substrate-binding protein Hpf
SRR5929605_00432	gene	hpf_1		
SRR5929605_00433	CDS			hypothetical protein
SRR5929605_00433	gene			
SRR5929605_00434	CDS	fhlA		Formate hydrogenlyase transcriptional activator
SRR5929605_00434	gene	fhlA		
SRR5929605_00435	CDS	hypE		Hydrogenase isoenzymes formation protein HypE
SRR5929605_00435	gene	hypE		
SRR5929605_00436	CDS	hypD		Hydrogenase isoenzymes formation protein HypD
SRR5929605_00436	gene	hypD		
SRR5929605_00437	CDS	hypC		Hydrogenase isoenzymes formation protein HypC
SRR5929605_00437	gene	hypC		
SRR5929605_00438	CDS	hypB		Hydrogenase isoenzymes nickel incorporation protein HypB
SRR5929605_00438	gene	hypB		
SRR5929605_00439	CDS	hypA_2		hydrogenase nickel incorporation protein HypA
SRR5929605_00439	gene	hypA_2		
SRR5929605_00440	CDS	hycA		Formate hydrogenlyase regulatory protein HycA
SRR5929605_00440	gene	hycA		
SRR5929605_00441	CDS	hyfA_1	1.-.-.-	Hydrogenase-4 component A
SRR5929605_00441	gene	hyfA_1		
SRR5929605_00442	CDS	hyfB	1.-.-.-	Hydrogenase-4 component B
SRR5929605_00442	gene	hyfB		
SRR5929605_00443	CDS	hycD		Formate hydrogenlyase subunit 4
SRR5929605_00443	gene	hycD		
SRR5929605_00444	CDS	hycE		Formate hydrogenlyase subunit 5
SRR5929605_00444	gene	hycE		
SRR5929605_00445	CDS	nuoI_1	1.6.5.11	NADH-quinone oxidoreductase subunit I
SRR5929605_00445	gene	nuoI_1		
SRR5929605_00446	CDS	hycG		Formate hydrogenlyase subunit 7
SRR5929605_00446	gene	hycG		
SRR5929605_00447	CDS			hypothetical protein
SRR5929605_00447	gene			
SRR5929605_00448	CDS	hycI	3.4.23.51	Hydrogenase 3 maturation protease
SRR5929605_00448	gene	hycI		
SRR5929605_00449	CDS			hypothetical protein
SRR5929605_00449	gene			
SRR5929605_00450	CDS	hyfA_2	1.-.-.-	Hydrogenase-4 component A
SRR5929605_00450	gene	hyfA_2		
SRR5929605_00451	CDS	hypF	2.1.3.-	Carbamoyltransferase HypF
SRR5929605_00451	gene	hypF		
SRR5929605_00452	CDS	norW	1.18.1.-	Nitric oxide reductase FlRd-NAD(+) reductase
SRR5929605_00452	gene	norW		
SRR5929605_00453	CDS	norV		Anaerobic nitric oxide reductase flavorubredoxin
SRR5929605_00453	gene	norV		
SRR5929605_00454	CDS	norR		Anaerobic nitric oxide reductase transcription regulator NorR
SRR5929605_00454	gene	norR		
SRR5929605_00455	CDS	gutQ	5.3.1.13	Arabinose 5-phosphate isomerase GutQ
SRR5929605_00455	gene	gutQ		
SRR5929605_00456	CDS	srlR_3		Glucitol operon repressor
SRR5929605_00456	gene	srlR_3		
SRR5929605_00457	CDS			hypothetical protein
SRR5929605_00457	gene			
SRR5929605_00458	CDS	srlD	1.1.1.140	Sorbitol-6-phosphate 2-dehydrogenase
SRR5929605_00458	gene	srlD		
SRR5929605_00459	CDS	srlB	2.7.1.198	PTS system glucitol/sorbitol-specific EIIA component
SRR5929605_00459	gene	srlB		
SRR5929605_00460	CDS	srlE	2.7.1.198	PTS system glucitol/sorbitol-specific EIIB component
SRR5929605_00460	gene	srlE		
SRR5929605_00461	CDS	srlA		PTS system glucitol/sorbitol-specific EIIC component
SRR5929605_00461	gene	srlA		
SRR5929605_00462	CDS	mltB	4.2.2.-	Membrane-bound lytic murein transglycosylase B
SRR5929605_00462	gene	mltB		
SRR5929605_00463	CDS			hypothetical protein
SRR5929605_00463	gene			
SRR5929605_00464	CDS	pncC_1	3.5.1.42	Nicotinamide-nucleotide amidohydrolase PncC
SRR5929605_00464	gene	pncC_1		
SRR5929605_00465	CDS	recA		Protein RecA
SRR5929605_00465	gene	recA		
SRR5929605_00466	CDS	recX		Regulatory protein RecX
SRR5929605_00466	gene	recX		
SRR5929605_00467	CDS	alaS	6.1.1.7	Alanine--tRNA ligase
SRR5929605_00467	gene	alaS		
SRR5929605_00468	CDS	csrA		Carbon storage regulator
SRR5929605_00468	gene	csrA		
SRR5929605_00469	tRNA			tRNA-Ser(gct)
SRR5929605_00469	gene			
SRR5929605_00470	tRNA			tRNA-Arg(acg)
SRR5929605_00470	gene			
SRR5929605_00471	tRNA			tRNA-Arg(acg)
SRR5929605_00471	gene			
SRR5929605_00472	tRNA			tRNA-Arg(acg)
SRR5929605_00472	gene			
SRR5929605_00473	tRNA			tRNA-Arg(acg)
SRR5929605_00473	gene			
SRR5929605_00474	CDS	yqaB	3.1.3.-	Fructose-1-phosphate phosphatase YqaB
SRR5929605_00474	gene	yqaB		
SRR5929605_00475	CDS	yqaA		Inner membrane protein YqaA
SRR5929605_00475	gene	yqaA		
SRR5929605_00476	CDS	gshA	6.3.2.2	Glutamate--cysteine ligase
SRR5929605_00476	gene	gshA		
SRR5929605_00477	CDS	luxS	4.4.1.21	S-ribosylhomocysteine lyase
SRR5929605_00477	gene	luxS		
SRR5929605_00478	CDS			hypothetical protein
SRR5929605_00478	gene			
SRR5929605_00479	CDS	emrB_2		Multidrug export protein EmrB
SRR5929605_00479	gene	emrB_2		
SRR5929605_00480	CDS	emrA		Multidrug export protein EmrA
SRR5929605_00480	gene	emrA		
SRR5929605_00481	CDS	mprA		Transcriptional repressor MprA
SRR5929605_00481	gene	mprA		
SRR5929605_00482	CDS			putative transporter
SRR5929605_00482	gene			
SRR5929605_00483	CDS	proX		Glycine betaine/proline betaine-binding periplasmic protein
SRR5929605_00483	gene	proX		
SRR5929605_00484	CDS	proW		Glycine betaine/proline betaine transport system permease protein ProW
SRR5929605_00484	gene	proW		
SRR5929605_00485	CDS	proV		Glycine betaine/proline betaine transport system ATP-binding protein ProV
SRR5929605_00485	gene	proV		
SRR5929605_00486	CDS	nrdF	1.17.4.1	Ribonucleoside-diphosphate reductase 2 subunit beta
SRR5929605_00486	gene	nrdF		
SRR5929605_00487	CDS	nrdE	1.17.4.1	Ribonucleoside-diphosphate reductase 2 subunit alpha
SRR5929605_00487	gene	nrdE		
SRR5929605_00488	CDS			Putative NrdI-like protein
SRR5929605_00488	gene			
SRR5929605_00489	CDS	nrdH		Glutaredoxin-like protein NrdH
SRR5929605_00489	gene	nrdH		
SRR5929605_00490	CDS	ahpD	1.11.1.15	Alkyl hydroperoxide reductase AhpD
SRR5929605_00490	gene	ahpD		
SRR5929605_00491	CDS	gabR		HTH-type transcriptional regulatory protein GabR
SRR5929605_00491	gene	gabR		
SRR5929605_00492	CDS			hypothetical protein
SRR5929605_00492	gene			
SRR5929605_00493	CDS			hypothetical protein
SRR5929605_00493	gene			
SRR5929605_00494	CDS	alaE		L-alanine exporter AlaE
SRR5929605_00494	gene	alaE		
SRR5929605_00495	CDS	stpA		DNA-binding protein StpA
SRR5929605_00495	gene	stpA		
SRR5929605_00496	CDS			hypothetical protein
SRR5929605_00496	gene			
SRR5929605_00497	CDS	ygaP		Inner membrane protein YgaP
SRR5929605_00497	gene	ygaP		
SRR5929605_00498	CDS	ygaV		putative HTH-type transcriptional regulator YgaV
SRR5929605_00498	gene	ygaV		
SRR5929605_00499	CDS			hypothetical protein
SRR5929605_00499	gene			
SRR5929605_00500	CDS			hypothetical protein
SRR5929605_00500	gene			
SRR5929605_00501	CDS			hypothetical protein
SRR5929605_00501	gene			
SRR5929605_00502	CDS	gabP_1		GABA permease
SRR5929605_00502	gene	gabP_1		
SRR5929605_00503	CDS	gabP_2		GABA permease
SRR5929605_00503	gene	gabP_2		
SRR5929605_00504	CDS	gabT	2.6.1.19	4-aminobutyrate aminotransferase GabT
SRR5929605_00504	gene	gabT		
SRR5929605_00505	CDS	gabD	1.2.1.79	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
SRR5929605_00505	gene	gabD		
SRR5929605_00506	CDS	lhgO	1.1.3.15	L-2-hydroxyglutarate oxidase LhgO
SRR5929605_00506	gene	lhgO		
SRR5929605_00507	CDS	csiD		Protein CsiD
SRR5929605_00507	gene	csiD		
SRR5929605_00508	CDS			hypothetical protein
